,feature name,importance
6195,19 Posterior Middle Temporal (BA37-pMT)_PI 38 6,0.0
6196,19 Posterior Middle Temporal (BA37-pMT)_PC_P 37 1,0.0
6197,19 Posterior Middle Temporal (BA37-pMT)_HexCer d38 1,0.0
6198,19 Posterior Middle Temporal (BA37-pMT)_TG 58 10,0.0
6199,19 Posterior Middle Temporal (BA37-pMT)_HexCer t41 2,0.0
6200,19 Posterior Middle Temporal (BA37-pMT)_CAR 18 1,0.0
6201,19 Posterior Middle Temporal (BA37-pMT)_PE 37 4,0.0
6202,19 Posterior Middle Temporal (BA37-pMT)_PE 35 1,0.0
6203,19 Posterior Middle Temporal (BA37-pMT)_HexCer t43 2,0.0
6204,19 Posterior Middle Temporal (BA37-pMT)_PI 40 6,0.0
6205,19 Posterior Middle Temporal (BA37-pMT)_FA 18 1,0.0
6206,19 Posterior Middle Temporal (BA37-pMT)_FA 20 4,0.0
6207,19 Posterior Middle Temporal (BA37-pMT)_PE_P 39 4,0.0
6208,19 Posterior Middle Temporal (BA37-pMT)_PC 35 2,0.0
6209,19 Posterior Middle Temporal (BA37-pMT)_PC_P 40 5,0.0
6210,19 Posterior Middle Temporal (BA37-pMT)_PE_P 36 5,0.0
6211,19 Posterior Middle Temporal (BA37-pMT)_PC_P 34 2,0.0
6212,19 Posterior Middle Temporal (BA37-pMT)_FA 24 1,0.0
6213,19 Posterior Middle Temporal (BA37-pMT)_TG 60 11,0.0
6214,19 Posterior Middle Temporal (BA37-pMT)_PE_O 40 4,0.0
6215,19 Posterior Middle Temporal (BA37-pMT)_PC 35 4,0.0
6216,19 Posterior Middle Temporal (BA37-pMT)_LPE 22 6,0.0
6217,37 2ary Auditory Anterior (BA21a)_PC_P 38 5,0.0
6218,37 2ary Auditory Anterior (BA21a)_PE_P 37 3,0.0
6219,37 2ary Auditory Anterior (BA21a)_PC 40 8,0.0
6220,37 2ary Auditory Anterior (BA21a)_Cer m41 2,0.0
6221,37 2ary Auditory Anterior (BA21a)_PS 40 5,0.0
6222,19 Posterior Middle Temporal (BA37-pMT)_LPE 18 1,0.0
6223,19 Posterior Middle Temporal (BA37-pMT)_PE_P 35 2,0.0
6224,19 Posterior Middle Temporal (BA37-pMT)_HexCer d42 2,0.0
6225,19 Posterior Middle Temporal (BA37-pMT)_PC 40 2,0.0
6226,19 Posterior Middle Temporal (BA37-pMT)_PC_P 38 4,0.0
6227,19 Posterior Middle Temporal (BA37-pMT)_PE 42 8,0.0
6228,19 Posterior Middle Temporal (BA37-pMT)_FA 24 4,0.0
6229,19 Posterior Middle Temporal (BA37-pMT)_SM d34 0,0.0
6230,19 Posterior Middle Temporal (BA37-pMT)_Cer m44 2,0.0
6231,19 Posterior Middle Temporal (BA37-pMT)_LPC 18 0,0.0
6232,19 Posterior Middle Temporal (BA37-pMT)_DG 40 2,0.0
6233,19 Posterior Middle Temporal (BA37-pMT)_PE 42 6,0.0
6234,19 Posterior Middle Temporal (BA37-pMT)_PC_P 30 0,0.0
6235,19 Posterior Middle Temporal (BA37-pMT)_PC 34 1,0.0
6236,19 Posterior Middle Temporal (BA37-pMT)_PE_P 40 7,0.0
6237,19 Posterior Middle Temporal (BA37-pMT)_LPE 20 1,0.0
6238,19 Posterior Middle Temporal (BA37-pMT)_PE_P 40 8,0.0
6239,19 Posterior Middle Temporal (BA37-pMT)_PC_O 36 4,0.0
6240,19 Posterior Middle Temporal (BA37-pMT)_PE 42 7,0.0
6241,19 Posterior Middle Temporal (BA37-pMT)_CE 22 4,0.0
6242,19 Posterior Middle Temporal (BA37-pMT)_PE_P 34 2,0.0
6243,19 Posterior Middle Temporal (BA37-pMT)_LPC 22 4,0.0
6244,37 2ary Auditory Anterior (BA21a)_SM d35 1,0.0
6245,37 2ary Auditory Anterior (BA21a)_PC 36 2,0.0
6246,37 2ary Auditory Anterior (BA21a)_HexCer d41 1,0.0
6247,37 2ary Auditory Anterior (BA21a)_Cer d36 0,0.0
6248,37 2ary Auditory Anterior (BA21a)_TG 58 9,0.0
6249,37 2ary Auditory Anterior (BA21a)_PG 42 9,0.0
6250,37 2ary Auditory Anterior (BA21a)_DG 40 4,0.0
6251,37 2ary Auditory Anterior (BA21a)_DG 38 1,0.0
6252,37 2ary Auditory Anterior (BA21a)_PC 38 7,0.0
6253,37 2ary Auditory Anterior (BA21a)_PC 42 7,0.0
6254,37 2ary Auditory Anterior (BA21a)_PC 30 1,0.0
6255,37 2ary Auditory Anterior (BA21a)_Cer t36 0,0.0
6256,37 2ary Auditory Anterior (BA21a)_TG 52 4,0.0
6257,37 2ary Auditory Anterior (BA21a)_TG 54 5,0.0
6258,37 2ary Auditory Anterior (BA21a)_Cer m42 2,0.0
6259,37 2ary Auditory Anterior (BA21a)_SM d32 0,0.0
6260,37 2ary Auditory Anterior (BA21a)_PE 40 8,0.0
6261,37 2ary Auditory Anterior (BA21a)_PG 38 6,0.0
6262,37 2ary Auditory Anterior (BA21a)_HexCer t40 2,0.0
6263,37 2ary Auditory Anterior (BA21a)_LPC 20 1,0.0
6264,37 2ary Auditory Anterior (BA21a)_FA 24 5,0.0
6265,37 2ary Auditory Anterior (BA21a)_PE 38 6,0.0
6266,37 2ary Auditory Anterior (BA21a)_Cer m38 1,0.0
6267,37 2ary Auditory Anterior (BA21a)_PC 38 4,0.0
6268,37 2ary Auditory Anterior (BA21a)_PC 45 2,0.0
6269,37 2ary Auditory Anterior (BA21a)_HexCer d43 1,0.0
6270,37 2ary Auditory Anterior (BA21a)_LPC 22 5,0.0
6271,37 2ary Auditory Anterior (BA21a)_PC 46 3,0.0
6272,37 2ary Auditory Anterior (BA21a)_PC 40 5,0.0
6273,37 2ary Auditory Anterior (BA21a)_CE 20 4,0.0
6274,19 Posterior Middle Temporal (BA37-pMT)_PC 28 0,0.0
6275,19 Posterior Middle Temporal (BA37-pMT)_PE 40 6,0.0
6276,19 Posterior Middle Temporal (BA37-pMT)_PE_P 36 4,0.0
6277,19 Posterior Middle Temporal (BA37-pMT)_PC_P 38 6,0.0
6278,19 Posterior Middle Temporal (BA37-pMT)_PC_O 36 2,0.0
6279,19 Posterior Middle Temporal (BA37-pMT)_LPC 20 4,0.0
6280,19 Posterior Middle Temporal (BA37-pMT)_FA 22 6,0.0
6281,19 Posterior Middle Temporal (BA37-pMT)_FA 18 2,0.0
6282,19 Posterior Middle Temporal (BA37-pMT)_Cer m39 1,0.0
6283,19 Posterior Middle Temporal (BA37-pMT)_LPC 18 1,0.0
6284,19 Posterior Middle Temporal (BA37-pMT)_PC 35 0,0.0
6285,19 Posterior Middle Temporal (BA37-pMT)_PE 34 2,0.0
6286,19 Posterior Middle Temporal (BA37-pMT)_SM d37 2,0.0
6287,19 Posterior Middle Temporal (BA37-pMT)_PE 35 2,0.0
6288,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer t41 1,0.0
6289,19 Posterior Middle Temporal (BA37-pMT)_FA 22 1,0.0
6290,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer d42 1,0.0
6291,19 Posterior Middle Temporal (BA37-pMT)_LPE 18 0,0.0
6292,19 Posterior Middle Temporal (BA37-pMT)_PG 40 7,0.0
6293,19 Posterior Middle Temporal (BA37-pMT)_PE_P 41 7,0.0
6294,19 Posterior Middle Temporal (BA37-pMT)_TG 56 7,0.0
6295,19 Posterior Middle Temporal (BA37-pMT)_PE_P 34 0,0.0
6296,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer t42 2,0.0
6297,19 Posterior Middle Temporal (BA37-pMT)_PE_P 37 1,0.0
6298,19 Posterior Middle Temporal (BA37-pMT)_PC 42 10,0.0
6299,19 Posterior Middle Temporal (BA37-pMT)_SM d33 1,0.0
6300,19 Posterior Middle Temporal (BA37-pMT)_PC_O 34 1,0.0
6301,19 Posterior Middle Temporal (BA37-pMT)_FA 17 0,0.0
6302,19 Posterior Middle Temporal (BA37-pMT)_PE_O 42 7,0.0
6303,19 Posterior Middle Temporal (BA37-pMT)_TG 54 4,0.0
6304,19 Posterior Middle Temporal (BA37-pMT)_TG 60 12,0.0
6305,19 Posterior Middle Temporal (BA37-pMT)_PC_O 35 2,0.0
6306,19 Posterior Middle Temporal (BA37-pMT)_LPC 22 6,0.0
6307,19 Posterior Middle Temporal (BA37-pMT)_PE_P 42 4,0.0
6308,19 Posterior Middle Temporal (BA37-pMT)_PE 38 1,0.0
6309,19 Posterior Middle Temporal (BA37-pMT)_CE 18 1,0.0
6310,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer t40 1,0.0
6311,19 Posterior Middle Temporal (BA37-pMT)_PE_O 38 4,0.0
6312,19 Posterior Middle Temporal (BA37-pMT)_DG 38 4,0.0
6313,19 Posterior Middle Temporal (BA37-pMT)_PC 35 1,0.0
6314,19 Posterior Middle Temporal (BA37-pMT)_PE_P 36 1,0.0
6315,19 Posterior Middle Temporal (BA37-pMT)_PE 36 3,0.0
6316,19 Posterior Middle Temporal (BA37-pMT)_Cer m43 2,0.0
6317,19 Posterior Middle Temporal (BA37-pMT)_PE_P 37 4,0.0
6318,19 Posterior Middle Temporal (BA37-pMT)_PE_P 35 1,0.0
6319,19 Posterior Middle Temporal (BA37-pMT)_SM d38 0,0.0
6320,19 Posterior Middle Temporal (BA37-pMT)_TG 56 5,0.0
6321,19 Posterior Middle Temporal (BA37-pMT)_PC 38 2,0.0
6322,19 Posterior Middle Temporal (BA37-pMT)_FA 20 3,0.0
6323,19 Posterior Middle Temporal (BA37-pMT)_PE 38 3,0.0
6324,19 Posterior Middle Temporal (BA37-pMT)_PC 42 9,0.0
6325,19 Posterior Middle Temporal (BA37-pMT)_PC 36 4,0.0
6326,19 Posterior Middle Temporal (BA37-pMT)_PC 34 0,0.0
6327,19 Posterior Middle Temporal (BA37-pMT)_FA 22 0,0.0
6328,19 Posterior Middle Temporal (BA37-pMT)_PC 42 2,0.0
6329,19 Posterior Middle Temporal (BA37-pMT)_FA 19 1,0.0
6330,19 Posterior Middle Temporal (BA37-pMT)_TG 58 8,0.0
6331,19 Posterior Middle Temporal (BA37-pMT)_PE 38 5,0.0
6332,19 Posterior Middle Temporal (BA37-pMT)_CE 18 2,0.0
6333,19 Posterior Middle Temporal (BA37-pMT)_HexCer d42 1,0.0
6334,19 Posterior Middle Temporal (BA37-pMT)_PE 36 6,0.0
6335,19 Posterior Middle Temporal (BA37-pMT)_PC 34 4,0.0
6336,37 2ary Auditory Anterior (BA21a)_LPE 16 0,0.0
6337,17 1ary Visual Anterior (BA17a)_LPE 22 6,0.0
6338,17 1ary Visual Anterior (BA17a)_LPE 18 0,0.0
6339,17 1ary Visual Anterior (BA17a)_PC_O 36 2,0.0
6340,17 1ary Visual Anterior (BA17a)_LPC 20 4,0.0
6341,17 1ary Visual Anterior (BA17a)_FA 22 6,0.0
6342,17 1ary Visual Anterior (BA17a)_FA 18 2,0.0
6343,17 1ary Visual Anterior (BA17a)_Cer m39 1,0.0
6344,17 1ary Visual Anterior (BA17a)_LPC 18 1,0.0
6345,17 1ary Visual Anterior (BA17a)_PC 35 0,0.0
6346,17 1ary Visual Anterior (BA17a)_PE 34 2,0.0
6347,17 1ary Visual Anterior (BA17a)_SM d37 2,0.0
6348,17 1ary Visual Anterior (BA17a)_PE 35 2,0.0
6349,17 1ary Visual Anterior (BA17a)_SulfoHexCer t41 1,0.0
6350,17 1ary Visual Anterior (BA17a)_FA 22 1,0.0
6351,17 1ary Visual Anterior (BA17a)_PC_P 38 6,0.0
6352,17 1ary Visual Anterior (BA17a)_SulfoHexCer d42 1,0.0
6353,17 1ary Visual Anterior (BA17a)_PG 40 7,0.0
6354,17 1ary Visual Anterior (BA17a)_PE_P 41 7,0.0
6355,17 1ary Visual Anterior (BA17a)_TG 56 7,0.0
6356,17 1ary Visual Anterior (BA17a)_PE_P 34 0,0.0
6357,17 1ary Visual Anterior (BA17a)_SulfoHexCer t42 2,0.0
6358,17 1ary Visual Anterior (BA17a)_PE_P 37 1,0.0
6359,17 1ary Visual Anterior (BA17a)_PC 42 10,0.0
6360,17 1ary Visual Anterior (BA17a)_SM d33 1,0.0
6361,17 1ary Visual Anterior (BA17a)_PC_O 34 1,0.0
6362,17 1ary Visual Anterior (BA17a)_FA 17 0,0.0
6363,17 1ary Visual Anterior (BA17a)_PC_O 32 1,0.0
6364,17 1ary Visual Anterior (BA17a)_PE_O 42 7,0.0
6365,17 1ary Visual Anterior (BA17a)_PC_O 35 2,0.0
6366,17 1ary Visual Anterior (BA17a)_PC 38 2,0.0
6367,17 1ary Visual Anterior (BA17a)_HexCer d42 1,0.0
6368,17 1ary Visual Anterior (BA17a)_SM d38 0,0.0
6369,17 1ary Visual Anterior (BA17a)_CE 18 1,0.0
6370,17 1ary Visual Anterior (BA17a)_SulfoHexCer t40 1,0.0
6371,17 1ary Visual Anterior (BA17a)_PE_O 38 4,0.0
6372,17 1ary Visual Anterior (BA17a)_DG 38 4,0.0
6373,17 1ary Visual Anterior (BA17a)_PC 35 1,0.0
6374,17 1ary Visual Anterior (BA17a)_PE_P 36 1,0.0
6375,17 1ary Visual Anterior (BA17a)_PC 37 5,0.0
6376,17 1ary Visual Anterior (BA17a)_PE 36 3,0.0
6377,17 1ary Visual Anterior (BA17a)_Cer m43 2,0.0
6378,17 1ary Visual Anterior (BA17a)_PE_P 37 4,0.0
6379,17 1ary Visual Anterior (BA17a)_SM d43 2,0.0
6380,17 1ary Visual Anterior (BA17a)_PE_P 35 1,0.0
6381,17 1ary Visual Anterior (BA17a)_PE_P 42 4,0.0
6382,17 1ary Visual Anterior (BA17a)_CE 18 2,0.0
6383,17 1ary Visual Anterior (BA17a)_TG 56 5,0.0
6384,17 1ary Visual Anterior (BA17a)_FA 20 3,0.0
6385,17 1ary Visual Anterior (BA17a)_PE 38 3,0.0
6386,17 1ary Visual Anterior (BA17a)_PC 42 9,0.0
6387,17 1ary Visual Anterior (BA17a)_PC 36 4,0.0
6388,17 1ary Visual Anterior (BA17a)_PC 34 0,0.0
6389,17 1ary Visual Anterior (BA17a)_FA 22 0,0.0
6390,17 1ary Visual Anterior (BA17a)_PE_P 40 4,0.0
6391,17 1ary Visual Anterior (BA17a)_PC 42 2,0.0
6392,17 1ary Visual Anterior (BA17a)_FA 19 1,0.0
6393,17 1ary Visual Anterior (BA17a)_TG 58 8,0.0
6394,17 1ary Visual Anterior (BA17a)_PE 38 5,0.0
6395,17 1ary Visual Anterior (BA17a)_TG 54 4,0.0
6396,17 1ary Visual Anterior (BA17a)_PC 35 4,0.0
6397,19 Posterior Middle Temporal (BA37-pMT)_HexCer d36 2,0.0
6398,17 1ary Visual Anterior (BA17a)_PE_O 40 4,0.0
6399,17 1ary Visual Anterior (BA17a)_TG 58 6,0.0
6400,17 1ary Visual Anterior (BA17a)_FA 20 2,0.0
6401,17 1ary Visual Anterior (BA17a)_FA 22 7,0.0
6402,17 1ary Visual Anterior (BA17a)_Cer d41 2,0.0
6403,17 1ary Visual Anterior (BA17a)_PC 37 4,0.0
6404,17 1ary Visual Anterior (BA17a)_PC_O 34 0,0.0
6405,17 1ary Visual Anterior (BA17a)_PE 40 7,0.0
6406,17 1ary Visual Anterior (BA17a)_SM d36 1,0.0
6407,17 1ary Visual Anterior (BA17a)_SM d40 1,0.0
6408,17 1ary Visual Anterior (BA17a)_PC 38 5,0.0
6409,17 1ary Visual Anterior (BA17a)_PC 42 3,0.0
6410,17 1ary Visual Anterior (BA17a)_PC_O 38 6,0.0
6411,17 1ary Visual Anterior (BA17a)_PE 36 5,0.0
6412,17 1ary Visual Anterior (BA17a)_PC_O 30 0,0.0
6413,17 1ary Visual Anterior (BA17a)_PC 30 0,0.0
6414,17 1ary Visual Anterior (BA17a)_TG 52 2,0.0
6415,17 1ary Visual Anterior (BA17a)_Cer m40 1,0.0
6416,17 1ary Visual Anterior (BA17a)_PC 40 1,0.0
6417,17 1ary Visual Anterior (BA17a)_Cer d36 2,0.0
6418,17 1ary Visual Anterior (BA17a)_PE 34 1,0.0
6419,17 1ary Visual Anterior (BA17a)_Cer d40 1,0.0
6420,17 1ary Visual Anterior (BA17a)_PG 40 8,0.0
6421,17 1ary Visual Anterior (BA17a)_SM d44 2,0.0
6422,17 1ary Visual Anterior (BA17a)_PE 36 1,0.0
6423,17 1ary Visual Anterior (BA17a)_PC 38 3,0.0
6424,17 1ary Visual Anterior (BA17a)_SulfoHexCer d43 1,0.0
6425,17 1ary Visual Anterior (BA17a)_PE 34 3,0.0
6426,17 1ary Visual Anterior (BA17a)_DG 34 1,0.0
6427,17 1ary Visual Anterior (BA17a)_PE 39 6,0.0
6428,17 1ary Visual Anterior (BA17a)_PC_O 36 1,0.0
6429,17 1ary Visual Anterior (BA17a)_PE_P 38 1,0.0
6430,17 1ary Visual Anterior (BA17a)_TG 60 11,0.0
6431,17 1ary Visual Anterior (BA17a)_Cer d35 1,0.0
6432,17 1ary Visual Anterior (BA17a)_DG 38 5,0.0
6433,17 1ary Visual Anterior (BA17a)_PG 42 10,0.0
6434,17 1ary Visual Anterior (BA17a)_PC_P 38 1,0.0
6435,17 1ary Visual Anterior (BA17a)_PC 33 2,0.0
6436,17 1ary Visual Anterior (BA17a)_PC 37 2,0.0
6437,17 1ary Visual Anterior (BA17a)_FA 16 1,0.0
6438,17 1ary Visual Anterior (BA17a)_SM d41 2,0.0
6439,17 1ary Visual Anterior (BA17a)_LPC 20 3,0.0
6440,17 1ary Visual Anterior (BA17a)_FA 26 1,0.0
6441,17 1ary Visual Anterior (BA17a)_PE 39 4,0.0
6442,17 1ary Visual Anterior (BA17a)_PC_O 34 2,0.0
6443,17 1ary Visual Anterior (BA17a)_PC 31 1,0.0
6444,17 1ary Visual Anterior (BA17a)_PC 40 4,0.0
6445,17 1ary Visual Anterior (BA17a)_PI 38 4,0.0
6446,17 1ary Visual Anterior (BA17a)_FA 22 3,0.0
6447,17 1ary Visual Anterior (BA17a)_PE 38 2,0.0
6448,17 1ary Visual Anterior (BA17a)_PE 40 3,0.0
6449,17 1ary Visual Anterior (BA17a)_FA 24 6,0.0
6450,17 1ary Visual Anterior (BA17a)_SM d36 0,0.0
6451,17 1ary Visual Anterior (BA17a)_PC_O 32 0,0.0
6452,17 1ary Visual Anterior (BA17a)_SM d34 1,0.0
6453,17 1ary Visual Anterior (BA17a)_FA 17 1,0.0
6454,17 1ary Visual Anterior (BA17a)_PC_P 32 1,0.0
6455,17 1ary Visual Anterior (BA17a)_PC_P 40 2,0.0
6456,17 1ary Visual Anterior (BA17a)_PE 38 1,0.0
6457,17 1ary Visual Anterior (BA17a)_LPC 22 6,0.0
6458,17 1ary Visual Anterior (BA17a)_PE 40 6,0.0
6459,17 1ary Visual Anterior (BA17a)_PC 28 0,0.0
6460,19 Posterior Middle Temporal (BA37-pMT)_PC_O 40 4,0.0
6461,19 Posterior Middle Temporal (BA37-pMT)_PE 32 1,0.0
6462,19 Posterior Middle Temporal (BA37-pMT)_DG 36 3,0.0
6463,19 Posterior Middle Temporal (BA37-pMT)_HexCer t36 2,0.0
6464,19 Posterior Middle Temporal (BA37-pMT)_SM d40 2,0.0
6465,19 Posterior Middle Temporal (BA37-pMT)_SM d37 1,0.0
6466,19 Posterior Middle Temporal (BA37-pMT)_DG 36 1,0.0
6467,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer d40 1,0.0
6468,19 Posterior Middle Temporal (BA37-pMT)_Cer d43 2,0.0
6469,19 Posterior Middle Temporal (BA37-pMT)_PC_P 34 1,0.0
6470,19 Posterior Middle Temporal (BA37-pMT)_PC 42 4,0.0
6471,19 Posterior Middle Temporal (BA37-pMT)_FA 22 4,0.0
6472,19 Posterior Middle Temporal (BA37-pMT)_FA 22 5,0.0
6473,19 Posterior Middle Temporal (BA37-pMT)_PC_O 40 7,0.0
6474,19 Posterior Middle Temporal (BA37-pMT)_PE_O 40 5,0.0
6475,19 Posterior Middle Temporal (BA37-pMT)_DG 36 4,0.0
6476,19 Posterior Middle Temporal (BA37-pMT)_PC 44 2,0.0
6477,19 Posterior Middle Temporal (BA37-pMT)_PE 42 5,0.0
6478,19 Posterior Middle Temporal (BA37-pMT)_Cholesterol,0.0
6479,19 Posterior Middle Temporal (BA37-pMT)_SM d41 1,0.0
6480,19 Posterior Middle Temporal (BA37-pMT)_PC_O 38 1,0.0
6481,19 Posterior Middle Temporal (BA37-pMT)_SM d42 2,0.0
6482,19 Posterior Middle Temporal (BA37-pMT)_PC 33 1,0.0
6483,19 Posterior Middle Temporal (BA37-pMT)_HexCer d43 2,0.0
6484,19 Posterior Middle Temporal (BA37-pMT)_FA 20 0,0.0
6485,19 Posterior Middle Temporal (BA37-pMT)_DG 36 2,0.0
6486,19 Posterior Middle Temporal (BA37-pMT)_PC 37 3,0.0
6487,19 Posterior Middle Temporal (BA37-pMT)_FA 18 3,0.0
6488,19 Posterior Middle Temporal (BA37-pMT)_FA 14 0,0.0
6489,19 Posterior Middle Temporal (BA37-pMT)_TG 56 4,0.0
6490,19 Posterior Middle Temporal (BA37-pMT)_SM d32 1,0.0
6491,19 Posterior Middle Temporal (BA37-pMT)_FA 21 3,0.0
6492,19 Posterior Middle Temporal (BA37-pMT)_PC 35 3,0.0
6493,19 Posterior Middle Temporal (BA37-pMT)_PC 32 0,0.0
6494,19 Posterior Middle Temporal (BA37-pMT)_PE_P 36 2,0.0
6495,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer t43 2,0.0
6496,19 Posterior Middle Temporal (BA37-pMT)_PE 36 2,0.0
6497,19 Posterior Middle Temporal (BA37-pMT)_PC 36 5,0.0
6498,19 Posterior Middle Temporal (BA37-pMT)_PS 40 6,0.0
6499,19 Posterior Middle Temporal (BA37-pMT)_PE_P 33 1,0.0
6500,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer t44 2,0.0
6501,19 Posterior Middle Temporal (BA37-pMT)_PC 29 0,0.0
6502,19 Posterior Middle Temporal (BA37-pMT)_CE 20 3,0.0
6503,19 Posterior Middle Temporal (BA37-pMT)_DG 42 4,0.0
6504,19 Posterior Middle Temporal (BA37-pMT)_HexCer d40 1,0.0
6505,19 Posterior Middle Temporal (BA37-pMT)_PC 38 6,0.0
6506,19 Posterior Middle Temporal (BA37-pMT)_SulfoHexCer d42 2,0.0
6507,19 Posterior Middle Temporal (BA37-pMT)_SM d35 2,0.0
6508,19 Posterior Middle Temporal (BA37-pMT)_Cer d38 2,0.0
6509,19 Posterior Middle Temporal (BA37-pMT)_FA 20 1,0.0
6510,19 Posterior Middle Temporal (BA37-pMT)_Cer m36 1,0.0
6511,19 Posterior Middle Temporal (BA37-pMT)_PE_P 40 2,0.0
6512,19 Posterior Middle Temporal (BA37-pMT)_PE 42 10,0.0
6513,19 Posterior Middle Temporal (BA37-pMT)_SM d38 1,0.0
6514,19 Posterior Middle Temporal (BA37-pMT)_PE_P 41 5,0.0
6515,19 Posterior Middle Temporal (BA37-pMT)_LPE 20 4,0.0
6516,19 Posterior Middle Temporal (BA37-pMT)_PC_P 40 4,0.0
6517,19 Posterior Middle Temporal (BA37-pMT)_LPC 16 1,0.0
6518,19 Posterior Middle Temporal (BA37-pMT)_PC 42 8,0.0
6519,19 Posterior Middle Temporal (BA37-pMT)_PE_P 39 2,0.0
6520,17 1ary Visual Anterior (BA17a)_Cer m44 2,0.0
6521,19 Posterior Middle Temporal (BA37-pMT)_PE_P 37 3,0.0
6522,19 Posterior Middle Temporal (BA37-pMT)_Cer m41 2,0.0
6523,19 Posterior Middle Temporal (BA37-pMT)_PS 40 5,0.0
6524,17 1ary Visual Anterior (BA17a)_DG 37 4,0.0
6525,17 1ary Visual Anterior (BA17a)_LPE 18 1,0.0
6526,17 1ary Visual Anterior (BA17a)_PE_P 35 2,0.0
6527,17 1ary Visual Anterior (BA17a)_HexCer d42 2,0.0
6528,17 1ary Visual Anterior (BA17a)_PC 40 2,0.0
6529,17 1ary Visual Anterior (BA17a)_PC_P 38 4,0.0
6530,17 1ary Visual Anterior (BA17a)_PE 42 8,0.0
6531,17 1ary Visual Anterior (BA17a)_FA 24 4,0.0
6532,17 1ary Visual Anterior (BA17a)_SM d34 0,0.0
6533,17 1ary Visual Anterior (BA17a)_LPC 18 0,0.0
6534,19 Posterior Middle Temporal (BA37-pMT)_SM d35 1,0.0
6535,17 1ary Visual Anterior (BA17a)_DG 40 2,0.0
6536,17 1ary Visual Anterior (BA17a)_PE 42 6,0.0
6537,17 1ary Visual Anterior (BA17a)_PC_P 30 0,0.0
6538,17 1ary Visual Anterior (BA17a)_PC 34 1,0.0
6539,17 1ary Visual Anterior (BA17a)_PE_P 40 7,0.0
6540,17 1ary Visual Anterior (BA17a)_LPE 20 1,0.0
6541,17 1ary Visual Anterior (BA17a)_PE_P 40 8,0.0
6542,17 1ary Visual Anterior (BA17a)_PC_O 36 4,0.0
6543,17 1ary Visual Anterior (BA17a)_PE 42 7,0.0
6544,17 1ary Visual Anterior (BA17a)_CE 22 4,0.0
6545,17 1ary Visual Anterior (BA17a)_PE_P 34 2,0.0
6546,17 1ary Visual Anterior (BA17a)_LPC 22 4,0.0
6547,19 Posterior Middle Temporal (BA37-pMT)_PC_P 38 5,0.0
6548,19 Posterior Middle Temporal (BA37-pMT)_PC 36 2,0.0
6549,19 Posterior Middle Temporal (BA37-pMT)_Cer d42 2,0.0
6550,19 Posterior Middle Temporal (BA37-pMT)_Cer m42 2,0.0
6551,19 Posterior Middle Temporal (BA37-pMT)_LPE 16 0,0.0
6552,19 Posterior Middle Temporal (BA37-pMT)_LPE 24 4,0.0
6553,19 Posterior Middle Temporal (BA37-pMT)_TG 58 9,0.0
6554,19 Posterior Middle Temporal (BA37-pMT)_PG 42 9,0.0
6555,19 Posterior Middle Temporal (BA37-pMT)_DG 40 4,0.0
6556,19 Posterior Middle Temporal (BA37-pMT)_DG 38 1,0.0
6557,19 Posterior Middle Temporal (BA37-pMT)_PC 38 7,0.0
6558,19 Posterior Middle Temporal (BA37-pMT)_PC 42 7,0.0
6559,19 Posterior Middle Temporal (BA37-pMT)_PC 30 1,0.0
6560,19 Posterior Middle Temporal (BA37-pMT)_Cer t36 0,0.0
6561,19 Posterior Middle Temporal (BA37-pMT)_TG 52 4,0.0
6562,19 Posterior Middle Temporal (BA37-pMT)_TG 54 5,0.0
6563,19 Posterior Middle Temporal (BA37-pMT)_SM d32 0,0.0
6564,19 Posterior Middle Temporal (BA37-pMT)_PG 38 6,0.0
6565,19 Posterior Middle Temporal (BA37-pMT)_Cer d36 0,0.0
6566,19 Posterior Middle Temporal (BA37-pMT)_HexCer t40 2,0.0
6567,19 Posterior Middle Temporal (BA37-pMT)_LPC 20 1,0.0
6568,19 Posterior Middle Temporal (BA37-pMT)_FA 24 5,0.0
6569,19 Posterior Middle Temporal (BA37-pMT)_PE 38 6,0.0
6570,19 Posterior Middle Temporal (BA37-pMT)_Cer m38 1,0.0
6571,19 Posterior Middle Temporal (BA37-pMT)_PC 38 4,0.0
6572,19 Posterior Middle Temporal (BA37-pMT)_PC 45 2,0.0
6573,19 Posterior Middle Temporal (BA37-pMT)_HexCer d43 1,0.0
6574,19 Posterior Middle Temporal (BA37-pMT)_LPC 22 5,0.0
6575,19 Posterior Middle Temporal (BA37-pMT)_PC 40 5,0.0
6576,19 Posterior Middle Temporal (BA37-pMT)_CE 20 4,0.0
6577,37 2ary Auditory Anterior (BA21a)_LPE 24 4,0.0
6578,37 2ary Auditory Anterior (BA21a)_Cer d42 2,0.0
6579,"65 Hippocampus, CA1_FA 20 5",0.0
6580,30 Premotor Anterior Lateral (BA6a)_PC 30 1,0.0
6581,30 Premotor Anterior Lateral (BA6a)_FA 22 4,0.0
6582,30 Premotor Anterior Lateral (BA6a)_FA 22 5,0.0
