,feature name,importance
206,56 Nucleus Accumbens_PE_P 36 5,0.0
207,56 Nucleus Accumbens_PE_P 36 3,0.0
208,56 Nucleus Accumbens_PE_P 36 2,0.0
209,56 Nucleus Accumbens_PE_P 35 2,0.0
210,56 Nucleus Accumbens_PE_P 35 1,0.0
211,56 Nucleus Accumbens_PE_P 34 2,0.0
212,56 Nucleus Accumbens_PE_P 33 1,0.0
213,56 Nucleus Accumbens_PE_P 32 1,0.0
214,56 Nucleus Accumbens_PG 42 9,0.0
215,56 Nucleus Accumbens_PG 40 8,0.0
216,56 Nucleus Accumbens_PE 37 4,0.0
217,56 Nucleus Accumbens_PE 38 2,0.0
218,56 Nucleus Accumbens_PE_P 39 4,0.0
219,56 Nucleus Accumbens_PE 38 7,0.0
220,56 Nucleus Accumbens_LPE 22 3,0.0
221,56 Nucleus Accumbens_LPE 18 0,0.0
222,56 Nucleus Accumbens_PE_P 40 2,0.0
223,56 Nucleus Accumbens_LPE 16 0,0.0
224,56 Nucleus Accumbens_PC_P 38 6,0.0
225,56 Nucleus Accumbens_PC_P 38 5,0.0
226,56 Nucleus Accumbens_PE_P 42 4,0.0
227,56 Nucleus Accumbens_PC_P 38 4,0.0
228,56 Nucleus Accumbens_PC_O 36 2,0.0
229,56 Nucleus Accumbens_PE_P 40 7,0.0
230,56 Nucleus Accumbens_PC_P 34 1,0.0
231,56 Nucleus Accumbens_PC_P 30 0,0.0
232,56 Nucleus Accumbens_PC_P 34 2,0.0
233,56 Nucleus Accumbens_PC_P 38 2,0.0
234,56 Nucleus Accumbens_PE_P 40 8,0.0
235,56 Nucleus Accumbens_PC_O 36 4,0.0
236,56 Nucleus Accumbens_PE_P 41 5,0.0
237,56 Nucleus Accumbens_PC_P 36 2,0.0
238,56 Nucleus Accumbens_PC_P 36 1,0.0
239,56 Nucleus Accumbens_PC_P 32 1,0.0
240,56 Nucleus Accumbens_DG 34 1,0.0
241,56 Nucleus Accumbens_PE_P 38 1,0.0
242,56 Nucleus Accumbens_PE 42 6,0.0
243,56 Nucleus Accumbens_PE 40 6,0.0
244,56 Nucleus Accumbens_PE 40 4,0.0
245,56 Nucleus Accumbens_PE 40 3,0.0
246,56 Nucleus Accumbens_PE 39 4,0.0
247,56 Nucleus Accumbens_SM d38 0,0.0
248,56 Nucleus Accumbens_SM d32 0,0.0
249,56 Nucleus Accumbens_HexCer d43 1,0.0
250,46 Prefrontal Medial (BA10m)_PE 42 6,0.0
251,46 Prefrontal Medial (BA10m)_PE 40 4,0.0
252,46 Prefrontal Medial (BA10m)_PE 40 3,0.0
253,46 Prefrontal Medial (BA10m)_PE 39 4,0.0
254,46 Prefrontal Medial (BA10m)_PE 38 7,0.0
255,46 Prefrontal Medial (BA10m)_PE 38 2,0.0
256,46 Prefrontal Medial (BA10m)_PE 38 1,0.0
257,46 Prefrontal Medial (BA10m)_PE 37 4,0.0
258,46 Prefrontal Medial (BA10m)_PE 36 6,0.0
259,46 Prefrontal Medial (BA10m)_PE 36 5,0.0
260,46 Prefrontal Medial (BA10m)_PE 35 2,0.0
261,46 Prefrontal Medial (BA10m)_PE 35 1,0.0
262,46 Prefrontal Medial (BA10m)_PE 34 3,0.0
263,46 Prefrontal Medial (BA10m)_PE 34 2,0.0
264,46 Prefrontal Medial (BA10m)_PE 32 1,0.0
265,46 Prefrontal Medial (BA10m)_LPE 24 4,0.0
266,46 Prefrontal Medial (BA10m)_LPE 20 1,0.0
267,46 Prefrontal Medial (BA10m)_PE 42 5,0.0
268,46 Prefrontal Medial (BA10m)_PE 42 10,0.0
269,46 Prefrontal Medial (BA10m)_PE_P 37 4,0.0
270,46 Prefrontal Medial (BA10m)_PE 42 7,0.0
271,46 Prefrontal Medial (BA10m)_PE_P 37 3,0.0
272,46 Prefrontal Medial (BA10m)_PC 31 1,0.0
273,46 Prefrontal Medial (BA10m)_PE_P 37 2,0.0
274,46 Prefrontal Medial (BA10m)_PE_P 37 1,0.0
275,46 Prefrontal Medial (BA10m)_PE_P 36 5,0.0
276,46 Prefrontal Medial (BA10m)_PE_P 36 3,0.0
277,46 Prefrontal Medial (BA10m)_PE_P 36 2,0.0
278,46 Prefrontal Medial (BA10m)_PE 40 6,0.0
279,46 Prefrontal Medial (BA10m)_PE_P 38 1,0.0
280,46 Prefrontal Medial (BA10m)_PE_P 35 1,0.0
281,46 Prefrontal Medial (BA10m)_DG 34 1,0.0
282,56 Nucleus Accumbens_LPC 22 6,0.0
283,56 Nucleus Accumbens_FA 26 1,0.0
284,46 Prefrontal Medial (BA10m)_PE_P 41 7,0.0
285,46 Prefrontal Medial (BA10m)_PE_O 42 7,0.0
286,46 Prefrontal Medial (BA10m)_PC 29 0,0.0
287,46 Prefrontal Medial (BA10m)_PE_P 39 2,0.0
288,46 Prefrontal Medial (BA10m)_PE_P 39 4,0.0
289,46 Prefrontal Medial (BA10m)_LPE 22 3,0.0
290,46 Prefrontal Medial (BA10m)_LPE 18 0,0.0
291,46 Prefrontal Medial (BA10m)_PE_P 40 2,0.0
292,46 Prefrontal Medial (BA10m)_LPE 16 0,0.0
293,46 Prefrontal Medial (BA10m)_PC_P 38 6,0.0
294,46 Prefrontal Medial (BA10m)_PC_P 38 5,0.0
295,46 Prefrontal Medial (BA10m)_PE_P 42 4,0.0
296,46 Prefrontal Medial (BA10m)_PC_P 38 4,0.0
297,46 Prefrontal Medial (BA10m)_PC_O 36 2,0.0
298,46 Prefrontal Medial (BA10m)_PE_P 40 7,0.0
299,46 Prefrontal Medial (BA10m)_PC_P 34 1,0.0
300,46 Prefrontal Medial (BA10m)_PC_P 30 0,0.0
301,46 Prefrontal Medial (BA10m)_PC_P 34 2,0.0
302,46 Prefrontal Medial (BA10m)_PC_P 38 2,0.0
