,feature name,importance
573,ENSG00000134470,8.001684231261213e-05
574,ENSG00000115760,8.001615576395166e-05
575,ENSG00000144214,7.996883237292946e-05
576,ENSG00000164331,7.995893905489753e-05
577,ENSG00000147799,7.995756575580976e-05
578,ENSG00000162241,7.986128731421165e-05
579,ENSG00000182919,7.979333295239259e-05
580,ENSG00000125977,7.977958495994556e-05
581,ENSG00000213999,7.96668856922781e-05
582,ENSG00000140995,7.961993154937775e-05
583,ENSG00000175283,7.957664613670425e-05
584,ENSG00000101850,7.946713017049483e-05
585,ENSG00000177000,7.938609887542856e-05
586,ENSG00000072952,7.932656292007602e-05
587,ENSG00000110768,7.932107158856183e-05
588,ENSG00000170989,7.9259188721605e-05
589,ENSG00000196236,7.924899876114021e-05
590,ENSG00000100714,7.916288513248299e-05
591,ENSG00000167363,7.913110307282484e-05
592,ENSG00000183397,7.912976486389478e-05
593,ENSG00000171649,7.905760274827246e-05
594,ENSG00000115128,7.882319137562263e-05
595,ENSG00000131373,7.877526545110515e-05
